Source	Sink	Source_Followings	Source_Followers	Sink_Followers	Distance	Real	Common_Followings	Com_Followings_Ratio	Followers_Ratio	Indirect_Followings	Inv_Indirect_Followings
1171914	2282639	795	2431	2	1	1	0	0.0	0.0008227067050596463	0	0
1040877	2598055	478	51	2	1	1	0	0.0	0.0392156862745098	0	0
4344017	1785168	233	181	156	1	1	58	0.24892703862660945	0.861878453038674	25	30
1785168	820381	359	156	85	1	1	23	0.06406685236768803	0.5448717948717948	5	5
820381	4030538	2091	85	4	1	1	0	0.0	0.047058823529411764	0	0
688253	197427	624	57	26	1	1	0	0.0	0.45614035087719296	0	0
2339149	4334968	4258	97	10	1	1	0	0.0	0.10309278350515463	5	0
3703380	133392	159	36	413	1	1	0	0.0	11.472222222222221	4	0
178410	1989033	15	1	1	1	1	0	0.0	1.0	0	0
1196738	3944761	181	111	590	1	1	26	0.143646408839779	5.315315315315315	49	14
3435407	886729	20	1	18	1	1	0	0.0	18.0	0	0
3056276	3050070	269	136	228	1	1	59	0.21933085501858737	1.6764705882352942	35	42
3050070	1551047	959	228	63	1	1	52	0.054223149113660066	0.27631578947368424	18	30
2744916	2129558	43	8	72	1	1	0	0.0	9.0	2	0
4048243	2129145	39	16	20	1	1	0	0.0	1.25	0	0
173493	1801993	1959	46	85	1	1	0	0.0	1.8478260869565217	24	0
3862871	4153692	45	2	2	1	1	0	0.0	1.0	0	0
75239	1580988	27	11	2821	1	1	2	0.07407407407407407	256.45454545454544	2	3
1580988	1214367	414420	2821	2	1	1	0	0.0	0.0007089684509039348	1	0
3473583	2249955	385	305	136	1	1	10	0.025974025974025976	0.4459016393442623	5	14
2249955	4655520	346	136	64	1	1	0	0.0	0.47058823529411764	9	0
3810156	1931979	259	11	15	1	1	0	0.0	1.3636363636363635	1	0
1474902	4293257	74	45	29	1	1	6	0.08108108108108109	0.6444444444444445	3	2
4293257	1385622	255	29	113	1	1	0	0.0	3.896551724137931	1	0
3222140	2375467	557	389	95	1	1	0	0.0	0.2442159383033419	8	0
3182046	25593	187	30	1914	1	1	34	0.18181818181818182	63.8	44	1
25593	4054996	502	1914	117	1	1	31	0.061752988047808766	0.061128526645768025	22	33
4054996	1297138	221	117	1	1	1	0	0.0	0.008547008547008548	0	0
4244603	3835579	460	295	20	1	1	0	0.0	0.06779661016949153	7	0
2270468	3541207	117	27	71	1	1	1	0.008547008547008548	2.6296296296296298	2	0
3541207	4741830	99	71	85	1	1	30	0.30303030303030304	1.1971830985915493	4	9
1983399	279515	2027	510	45	1	1	0	0.0	0.08823529411764706	6	0
3000578	2684759	73	4	7	1	1	0	0.0	1.75	0	0
881488	3766535	9	45	131	1	1	5	0.5555555555555556	2.911111111111111	5	38
3766535	415624	97	131	12	1	1	7	0.07216494845360824	0.0916030534351145	9	7
415624	3127986	12	12	19	1	1	9	0.75	1.5833333333333333	8	7
3127986	3209715	32	19	13	1	1	0	0.0	0.6842105263157895	7	0
4033397	3753929	273	5	1	1	1	0	0.0	0.2	0	0
297308	476076	193	57	19	1	1	0	0.0	0.3333333333333333	8	0
97640	1756292	807	114	640	1	1	0	0.0	5.614035087719298	44	0
1341178	1870867	16829	899	80	1	1	0	0.0	0.08898776418242492	64	0
4547539	1683332	3195	206	96	1	1	0	0.0	0.46601941747572817	37	0
99710	323676	47	29	22	1	1	0	0.0	0.7586206896551724	4	0
3436975	4334139	34	12	14	1	1	0	0.0	1.1666666666666667	9	0
2632555	4520863	287	33	3432	1	1	43	0.14982578397212543	104.0	38	6
4520863	518297	908	3432	255	1	1	36	0.039647577092511016	0.0743006993006993	54	31
518297	144557	74	255	94	1	1	7	0.0945945945945946	0.3686274509803922	6	17
4849628	797309	71	5	1	1	1	0	0.0	0.2	0	0
3052772	3859740	40	15	13	1	1	0	0.0	0.8666666666666667	12	0
1934836	1632031	2471	284	17	1	1	0	0.0	0.05985915492957746	1	0
1998231	4226284	35	3	755	1	1	3	0.08571428571428572	251.66666666666666	10	0
4226284	3164662	82	755	30	1	1	0	0.0	0.039735099337748346	4	0
1549562	517644	348	86	2203	1	1	21	0.0603448275862069	25.61627906976744	41	7
517644	2104953	576	2203	10	1	1	0	0.0	0.004539264639128461	3	0
843999	388620	25	22	3	1	1	0	0.0	0.13636363636363635	0	0
2141059	2948092	57	5	412	1	1	6	0.10526315789473684	82.4	3	1
2948092	2456417	18490	412	193	1	1	0	0.0	0.4684466019417476	14	0
3409248	4606537	229	26	6	1	1	0	0.0	0.23076923076923078	1	0
1517229	3641113	1217	203	283	1	1	169	0.1388660640920296	1.3940886699507389	80	72
2053860	822061	72	7	1	1	1	0	0.0	0.14285714285714285	0	0
388875	225196	3598	112	94	1	1	0	0.0	0.8392857142857143	21	0
4848784	2800306	139	12	3	1	1	0	0.0	0.25	2	0
4705611	1417425	82	215	640	1	1	32	0.3902439024390244	2.9767441860465116	16	52
1417425	3655780	2016	640	342	1	1	182	0.09027777777777778	0.534375	84	116
3655780	1478353	1301	342	15	1	1	0	0.0	0.043859649122807015	0	0
3647218	2127314	54	4	790	1	1	1	0.018518518518518517	197.5	1	0
653266	3369838	35	32	54	1	1	0	0.0	1.6875	0	0
3605448	3381902	2022	202	25	1	1	0	0.0	0.12376237623762376	4	0
3352319	4660687	14	1	1097	1	1	0	0.0	1097.0	2	0
585971	3023881	23	2	1035	1	1	4	0.17391304347826086	517.5	2	1
3023881	3556219	996	1035	31	1	1	0	0.0	0.02995169082125604	1	0
2592604	1317277	199	62	106	1	1	0	0.0	1.7096774193548387	7	0
4040969	940182	350	50	2	1	1	0	0.0	0.04	1	0
4376234	2544030	116	94	185	1	1	25	0.21551724137931033	1.9680851063829787	16	21
2544030	513799	241	185	75	1	1	27	0.11203319502074689	0.40540540540540543	19	14
513799	2896906	164	75	1193	1	1	23	0.1402439024390244	15.906666666666666	27	22
2896906	3769572	7172	1193	52	1	1	0	0.0	0.04358759430008382	32	0
2110074	354904	5	8	3193	1	1	3	0.6	399.125	2	7
3620395	2404411	34	2	1841	1	1	1	0.029411764705882353	920.5	2	0
2404411	4520863	15	1841	3432	1	1	10	0.6666666666666666	1.864204236827811	4	81
4520863	1064609	908	3432	894	1	1	0	0.0	0.26048951048951047	114	0
3689002	2962493	5	1	21	1	1	0	0.0	21.0	0	0
2641131	2842882	100	59	823	1	1	19	0.19	13.94915254237288	28	19
2842882	1544172	1258	823	196	1	1	0	0.0	0.23815309842041313	7	0
1836086	2366179	100	21	4	1	1	0	0.0	0.19047619047619047	0	0
305584	345082	217	33	1	1	1	0	0.0	0.030303030303030304	0	0
3370407	514492	527	172	9	1	1	0	0.0	0.05232558139534884	8	0
4552666	808798	9280	341	84	1	1	0	0.0	0.24633431085043989	51	0
2320576	3464486	420	56	1	1	1	0	0.0	0.017857142857142856	0	0
4307412	1675220	362	53	924	1	1	0	0.0	17.433962264150942	13	0
2851916	239367	728	167	8	1	1	0	0.0	0.04790419161676647	4	0
3476508	1150919	63	3	488	1	1	10	0.15873015873015872	162.66666666666666	10	0
1150919	478452	188	488	47	1	1	5	0.026595744680851064	0.09631147540983606	12	5
478452	2811746	70	47	4	1	1	0	0.0	0.0851063829787234	0	0
112408	4114719	78	25	4	1	1	0	0.0	0.16	2	0
1515584	4851713	108	38	2	1	1	0	0.0	0.05263157894736842	1	0
1028971	771312	385	130	7	1	1	0	0.0	0.05384615384615385	2	0
4758706	2480116	61	2	1	1	1	0	0.0	0.5	0	0
2911269	1461053	20607	740	45	1	1	0	0.0	0.060810810810810814	7	0
1270097	4541492	150	23	2	1	1	0	0.0	0.08695652173913043	1	0
4858812	2346135	81	36	21	1	1	0	0.0	0.5833333333333334	2	0
3628694	1256327	186	21	5	1	1	0	0.0	0.23809523809523808	1	0
4827810	4681788	528	39	79	1	1	15	0.028409090909090908	2.0256410256410255	12	4
4681788	2947768	105	79	50	1	1	0	0.0	0.6329113924050633	4	0
2341282	1421855	401	36	64	1	1	0	0.0	1.7777777777777777	9	0
3539414	4672397	129	36	2	1	1	0	0.0	0.05555555555555555	0	0
57030	1273923	75	26	99	1	1	19	0.25333333333333335	3.8076923076923075	14	9
1273923	2782048	646	99	85	1	1	0	0.0	0.8585858585858586	14	0
2369258	2064023	6	8	10	1	1	0	0.0	1.25	2	0
963272	3969926	13	2	1	1	1	0	0.0	0.5	0	0
4675122	3833716	195	18	14	1	1	0	0.0	0.7777777777777778	0	0
3748259	4467395	56	14	2084	1	1	32	0.5714285714285714	148.85714285714286	22	8
4467395	2088327	14576	2084	6	1	1	0	0.0	0.0028790786948176585	5	0
3696954	3402731	161	7	3654	1	1	0	0.0	522.0	3	0
3402731	4609800	18	3654	66	1	1	0	0.0	0.0180623973727422	3	0
583352	673946	7	10	102	1	1	1	0.14285714285714285	10.2	1	2
673946	2329858	341	102	1	1	1	0	0.0	0.00980392156862745	0	0
1037166	3898033	463	73	61	1	1	0	0.0	0.8356164383561644	2	0
1528542	4213284	2395	76	16	1	1	0	0.0	0.21052631578947367	4	0
4524940	105299	57	9	227	1	1	0	0.0	25.22222222222222	0	0
105299	4659685	1	227	92	1	1	0	0.0	0.4052863436123348	0	10
4208044	4738	3919	247	2	1	1	0	0.0	0.008097165991902834	1	0
4238451	2230522	54	1643	421	1	1	0	0.0	0.256238587948874	8	0
4321904	1151442	3	1	1	1	1	0	0.0	1.0	0	0
2599843	4629176	273	373	2058	1	1	98	0.358974358974359	5.517426273458445	62	110
4629176	854202	9211	2058	10	1	1	0	0.0	0.004859086491739553	4	0
1273320	3005480	423	61	7	1	1	0	0.0	0.11475409836065574	1	0
1958096	325301	1029	80	324	1	1	0	0.0	4.05	31	0
4723320	281997	915	250	143	1	1	0	0.0	0.572	51	0
2050130	591713	22	234	12	1	1	0	0.0	0.05128205128205128	1	0
4812704	4795717	971	54	4	1	1	0	0.0	0.07407407407407407	3	0
3633377	1898024	4662	319	13	1	1	0	0.0	0.04075235109717868	6	0
3625719	1821035	40	7	1794	1	1	0	0.0	256.2857142857143	3	0
3284566	617168	215	112	350	1	1	20	0.09302325581395349	3.125	21	16
617168	1354327	1170	350	42	1	1	9	0.007692307692307693	0.12	10	4
1354327	844638	220	42	13	1	1	0	0.0	0.30952380952380953	1	0
217385	2872459	722	14	40	1	1	0	0.0	2.857142857142857	3	0
3470299	4780467	412	44	29	1	1	0	0.0	0.6590909090909091	6	0
3953915	4771078	148	68	398	1	1	0	0.0	5.852941176470588	6	0
4335217	476419	1908	184	34	1	1	0	0.0	0.18478260869565216	6	0
1044584	3926798	185	57	1	1	1	0	0.0	0.017543859649122806	0	0
154154	3257684	687	37	10	1	1	0	0.0	0.2702702702702703	0	0
4106313	2699570	3004	161	99	1	1	0	0.0	0.6149068322981367	24	0
938447	2317192	61	7	4	1	1	0	0.0	0.5714285714285714	0	0
920237	672594	271	23	4	1	1	0	0.0	0.17391304347826086	1	0
1213507	967027	115	107	21	1	1	0	0.0	0.19626168224299065	8	0
3194941	396561	138	25	357	1	1	27	0.1956521739130435	14.28	25	1
396561	3887652	251	357	9	1	1	0	0.0	0.025210084033613446	0	0
4090769	4635379	469	79	8	1	1	0	0.0	0.10126582278481013	3	0
203830	4240311	877	33	260	1	1	0	0.0	7.878787878787879	7	0
4744009	3350251	657	7	2	1	1	0	0.0	0.2857142857142857	0	0
2629632	1152063	828	97	36	1	1	0	0.0	0.3711340206185567	9	0
2152488	2785093	56	7	13	1	1	6	0.10714285714285714	1.8571428571428572	4	2
2785093	706147	62	13	13	1	1	0	0.0	1.0	3	0
4389081	2251636	1426	64	68	1	1	0	0.0	1.0625	6	0
278011	2113975	245	88	3	1	1	0	0.0	0.03409090909090909	2	0
4570104	740019	105	6	1	1	1	0	0.0	0.16666666666666666	0	0
2632027	4160676	84	48	357	1	1	24	0.2857142857142857	7.4375	26	7
4160676	3173085	309	357	430	1	1	42	0.13592233009708737	1.2044817927170868	42	41
3173085	1666920	626	430	213	1	1	20	0.03194888178913738	0.49534883720930234	21	20
1666920	360185	135	213	102	1	1	15	0.1111111111111111	0.4788732394366197	7	17
360185	3256180	245	102	44	1	1	11	0.044897959183673466	0.43137254901960786	12	3
3256180	2512058	173	44	1	1	1	0	0.0	0.022727272727272728	0	0
3891071	3014570	272	69	1	1	1	0	0.0	0.014492753623188406	0	0
939655	1320075	29	6	11	1	1	0	0.0	1.8333333333333333	0	0
2676620	555520	158	17	19	1	1	0	0.0	1.1176470588235294	1	0
3770521	405025	6	2	51	1	1	5	0.8333333333333334	25.5	1	1
405025	3599626	852	51	17	1	1	0	0.0	0.3333333333333333	3	0
1875	2793899	61390	656	30	1	1	0	0.0	0.04573170731707317	27	0
2982118	1885560	43	9	4	1	1	0	0.0	0.4444444444444444	0	0
4073343	341685	285	88	72	1	1	0	0.0	0.8181818181818182	5	0
3410895	915390	69	6	1345	1	1	25	0.36231884057971014	224.16666666666666	6	3
915390	248409	5262	1345	16	1	1	0	0.0	0.011895910780669145	1	0
2702132	101774	94	72	11	1	1	0	0.0	0.1527777777777778	0	0
3649646	3651952	23	17	27	1	1	0	0.0	1.588235294117647	0	0
526563	4585749	210	99	11	1	1	0	0.0	0.1111111111111111	5	0
4214036	1370604	45	3	49	1	1	0	0.0	16.333333333333332	4	0
3641600	3295121	9270	751	5	1	1	0	0.0	0.006657789613848202	2	0
966845	1523286	35	10	41	1	1	0	0.0	4.1	0	0
1558705	2761957	171	90	76	1	1	45	0.2631578947368421	0.8444444444444444	18	18
2761957	67536	183	76	442	1	1	32	0.17486338797814208	5.815789473684211	34	13
67536	3468848	237	442	42	1	1	0	0.0	0.09502262443438914	1	0
3564185	1861462	175	33	768	1	1	16	0.09142857142857143	23.272727272727273	15	7
1861462	552557	601	768	24	1	1	0	0.0	0.03125	3	0
4858812	3887482	81	36	19	1	1	0	0.0	0.5277777777777778	1	0
4864489	795461	359	12	2	1	1	0	0.0	0.16666666666666666	0	0
2417353	2916586	139	37	100	1	1	0	0.0	2.7027027027027026	0	0
4126162	1782135	114	5	48	1	1	0	0.0	9.6	1	0
1344871	2772614	27	6	5	1	1	0	0.0	0.8333333333333334	3	0
1383181	3978787	240	44	1204	1	1	0	0.0	27.363636363636363	4	1
3978787	1943623	15	1204	5	1	1	0	0.0	0.004152823920265781	0	0
2050130	3844650	22	234	7	1	1	0	0.0	0.029914529914529916	1	0
1629116	3863861	157	68	4	1	1	0	0.0	0.058823529411764705	0	0
987626	1416302	1743	238	44	1	1	0	0.0	0.18487394957983194	14	0
462298	1300331	10933	414	9	1	1	0	0.0	0.021739130434782608	6	0
941622	36077	315	124	74	1	1	0	0.0	0.5967741935483871	28	0
1681606	3569633	1	3	1	1	1	0	0.0	0.3333333333333333	0	0
1509688	1000106	76	24	972	1	1	0	0.0	40.5	4	0
1000106	3019605	2608	972	2	1	1	0	0.0	0.00205761316872428	0	0
490279	4109993	639	73	58	1	1	0	0.0	0.7945205479452054	26	0
2760682	2404411	47	4	1841	1	1	2	0.0425531914893617	460.25	12	0
3626132	3894999	22	5	11	1	1	0	0.0	2.2	0	0
2281658	4675001	943	38	159	1	1	0	0.0	4.184210526315789	4	0
1479308	4088731	480	83	1418	1	1	11	0.022916666666666665	17.08433734939759	14	10
4088731	971052	1242	1418	431	1	1	2	0.001610305958132045	0.3039492242595205	20	1
971052	3642500	7	431	206	1	1	5	0.7142857142857143	0.4779582366589327	3	24
3642500	2884501	293	206	42	1	1	0	0.0	0.20388349514563106	18	0
1074569	4615484	68	12	16	1	1	0	0.0	1.3333333333333333	0	0
759573	3849956	42	14	15	1	1	27	0.6428571428571429	1.0714285714285714	10	11
3849956	752062	65	15	9	1	1	0	0.0	0.6	6	0
3142153	3340574	393	145	2	1	1	0	0.0	0.013793103448275862	0	0
2675471	2843234	6	1	1	1	1	0	0.0	1.0	0	0
3493764	2616927	1	16	184	1	1	0	0.0	11.5	0	6
2616927	2235660	2688	184	35	1	1	0	0.0	0.19021739130434784	16	0
4195988	500681	582	50	1	1	1	0	0.0	0.02	0	0
2693395	734716	262	27	4	1	1	0	0.0	0.14814814814814814	0	0
2521571	4381750	168	42	798	1	1	0	0.0	19.0	1	0
2158773	3859867	431	158	59	1	1	0	0.0	0.37341772151898733	4	0
213007	3521659	76	30	11	1	1	0	0.0	0.36666666666666664	0	0
1181382	2192634	58	5	1	1	1	0	0.0	0.2	0	0
2111366	3133090	80	11	58	1	1	2	0.025	5.2727272727272725	2	0
3133090	1873387	849	58	1	1	1	0	0.0	0.017241379310344827	0	0
1779840	706180	49	16	20	1	1	0	0.0	1.25	1	0
631782	1411138	2	3	47	1	1	1	0.5	15.666666666666666	0	2
1411138	3181745	97	47	8	1	1	14	0.14432989690721648	0.1702127659574468	6	13
3181745	611426	16	8	236	1	1	9	0.5625	29.5	9	5
611426	4087122	197	236	8	1	1	5	0.025380710659898477	0.03389830508474576	7	5
4087122	611426	6	8	236	1	1	5	0.8333333333333334	29.5	5	7
611426	1840143	197	236	15	1	1	46	0.233502538071066	0.0635593220338983	13	46
3809087	335449	207	18	34	1	1	0	0.0	1.8888888888888888	1	0
2451402	2874166	205	42	67	1	1	3	0.014634146341463415	1.5952380952380953	7	0
2874166	2912009	153	67	59	1	1	0	0.0	0.8805970149253731	7	0
4673114	3835450	22	601	421	1	1	1	0.045454545454545456	0.7004991680532446	1	1
3835450	2124790	26	421	35	1	1	0	0.0	0.0831353919239905	0	0
3232793	253010	335	13	3	1	1	0	0.0	0.23076923076923078	0	0
2086479	2705481	392	30	85	1	1	8	0.02040816326530612	2.8333333333333335	2	1
2705481	4022062	472	85	157	1	1	301	0.6377118644067796	1.8470588235294119	17	25
4022062	1057932	3780	157	8	1	1	0	0.0	0.050955414012738856	4	0
927772	3455898	320	26	6	1	1	0	0.0	0.23076923076923078	1	0
4618545	584222	100	18	6	1	1	0	0.0	0.3333333333333333	3	0
1545036	4064671	47	254	37	1	1	0	0.0	0.14566929133858267	5	0
1629116	1120424	157	68	9	1	1	0	0.0	0.1323529411764706	5	0
1138998	1918386	126	17	280	1	1	0	0.0	16.470588235294116	5	0
2580119	3385671	131	3	17	1	1	0	0.0	5.666666666666667	0	0
738648	1916021	2792	387	155	1	1	0	0.0	0.4005167958656331	78	0
1450960	2822705	135	8	7	1	1	0	0.0	0.875	1	0
1042460	1330877	88	8	23	1	1	0	0.0	2.875	2	0
4646423	2746838	20	5	39	1	1	0	0.0	7.8	0	0
3536369	2657284	1034	107	2605	1	1	2	0.0019342359767891683	24.345794392523363	20	1
2657284	2460486	690	2605	2	1	1	0	0.0	0.0007677543186180423	0	0
174993	3582815	22	15	90	1	1	11	0.5	6.0	10	7
3582815	3701265	157	90	28	1	1	31	0.19745222929936307	0.3111111111111111	14	13
3701265	2288590	73	28	21	1	1	0	0.0	0.75	8	0
31819	1735082	3334	75	221	1	1	0	0.0	2.9466666666666668	22	0
2905070	1650090	68	20	3	1	1	0	0.0	0.15	0	0
679547	551195	107	8	100	1	1	0	0.0	12.5	0	0
551195	3786117	138	100	42	1	1	0	0.0	0.42	21	0
925886	4167007	79	548	80	1	1	11	0.13924050632911392	0.145985401459854	8	10
4167007	3772266	141	80	2	1	1	0	0.0	0.025	1	0
3682361	616828	18	4	11	1	1	0	0.0	2.75	0	0
3954325	2413412	16616	1743	5	1	1	0	0.0	0.002868617326448652	1	0
698620	3636408	1399	215	55	1	1	0	0.0	0.2558139534883721	19	0
2098387	2773596	1892	182	174	1	1	0	0.0	0.9560439560439561	22	0
986710	2060929	39	7	14	1	1	0	0.0	2.0	0	0
3363173	3000320	390	552	118	1	1	0	0.0	0.213768115942029	1	0
4818087	4288294	118	44	61	1	1	25	0.211864406779661	1.3863636363636365	12	17
4288294	4018421	205	61	14	1	1	0	0.0	0.22950819672131148	9	0
2553467	1426209	276	13	263	1	1	5	0.018115942028985508	20.23076923076923	3	0
1426209	1088248	42	263	13	1	1	0	0.0	0.049429657794676805	2	0
4782074	201684	238	920	231	1	1	83	0.3487394957983193	0.2510869565217391	55	75
201684	3867774	357	231	238	1	1	24	0.06722689075630252	1.0303030303030303	33	22
3867774	4824621	94	238	25	1	1	0	0.0	0.10504201680672269	2	0
1689134	1650875	227	20	1881	1	1	13	0.05726872246696035	94.05	14	2
1650875	2548009	162	1881	251	1	1	15	0.09259259259259259	0.13343965975544922	14	23
2548009	2466361	408	251	50	1	1	29	0.07107843137254902	0.199203187250996	9	18
2466361	1973267	245	50	4	1	1	0	0.0	0.08	0	0
4783469	2622141	392	16	3	1	1	0	0.0	0.1875	0	0
1534526	2963533	1638	51	5	1	1	0	0.0	0.09803921568627451	0	0
945054	2230522	84	5	421	1	1	0	0.0	84.2	9	0
2909366	1327376	128	121	1291	1	1	15	0.1171875	10.669421487603305	14	18
1327376	3126437	818	1291	43	1	1	2	0.0024449877750611247	0.033307513555383424	2	9
3126437	2806017	98	43	35	1	1	0	0.0	0.813953488372093	2	0
3112435	1411138	5	1	47	1	1	0	0.0	47.0	0	0
1411138	2265763	97	47	68	1	1	7	0.07216494845360824	1.446808510638298	7	6
2265763	886537	120	68	12	1	1	0	0.0	0.17647058823529413	3	0
1356121	2316303	959	61	16	1	1	0	0.0	0.26229508196721313	3	0
4445016	338613	78	14	22	1	1	0	0.0	1.5714285714285714	2	0
3200905	4278197	86	36	53	1	1	0	0.0	1.4722222222222223	3	0
2863121	1293781	48	9	2	1	1	0	0.0	0.2222222222222222	1	0
351521	1959654	33	7	1	1	1	0	0.0	0.14285714285714285	0	0
486971	2098014	13	1	758	1	1	2	0.15384615384615385	758.0	1	0
2098014	3919624	223	758	36	1	1	8	0.03587443946188341	0.047493403693931395	4	3
3919624	1308199	74	36	1003	1	1	3	0.04054054054054054	27.86111111111111	0	0
1308199	4066031	49	1003	4	1	1	0	0.0	0.003988035892323031	0	0
1006943	685340	460	39	14	1	1	0	0.0	0.358974358974359	3	0
2166043	140537	54	16	54	1	1	0	0.0	3.375	6	0
2024753	1010282	1901	172	28	1	1	0	0.0	0.16279069767441862	3	0
3723631	3961360	578	173	101	1	1	130	0.22491349480968859	0.5838150289017341	32	51
3961360	196986	785	101	3	1	1	0	0.0	0.0297029702970297	0	0
325196	4278395	158	9	3	1	1	0	0.0	0.3333333333333333	0	0
1375965	3007519	451	297	10	1	1	0	0.0	0.03367003367003367	4	0
787474	4629569	142	71	152	1	1	45	0.31690140845070425	2.140845070422535	14	33
4629569	3216962	1698	152	23	1	1	0	0.0	0.1513157894736842	11	0
3995686	420064	6154	113	1	1	1	0	0.0	0.008849557522123894	0	0
1521716	2091949	83	58	20	1	1	0	0.0	0.3448275862068966	1	0
2466548	2520682	25	1	193	1	1	5	0.2	193.0	3	0
2520682	17398	73	193	111	1	1	0	0.0	0.5751295336787565	5	0
3264759	65661	61	24	2	1	1	0	0.0	0.08333333333333333	0	0
2218115	3131147	145	43	152	1	1	0	0.0	3.5348837209302326	13	0
4809669	917130	51	10	325	1	1	37	0.7254901960784313	32.5	4	4
917130	2225290	7018	325	21	1	1	0	0.0	0.06461538461538462	7	0
4138155	191344	1172	340	29	1	1	0	0.0	0.08529411764705883	13	0
4458506	3428453	56	10	1	1	1	0	0.0	0.1	0	0
4854607	3624714	93	91	826	1	1	3	0.03225806451612903	9.076923076923077	16	1
3624714	3293179	73	826	263	1	1	3	0.0410958904109589	0.31840193704600483	12	5
3293179	1400189	27	263	114	1	1	7	0.25925925925925924	0.43346007604562736	2	5
1400189	2130598	40	114	297	1	1	0	0.0	2.6052631578947367	2	0
3468453	4542614	27	3	3	1	1	0	0.0	1.0	2	0
1352868	1215000	325	35	7	1	1	0	0.0	0.2	2	0
1618112	4775138	54	73	40	1	1	0	0.0	0.547945205479452	1	0
3782931	4036930	2547	139	83	1	1	0	0.0	0.5971223021582733	14	0
1167806	1339501	858	79	27	1	1	0	0.0	0.34177215189873417	6	0
4192837	3548960	4	2	1	1	1	0	0.0	0.5	0	0
4333770	2741130	4079	100	167	1	1	0	0.0	1.67	82	0
863709	1663842	72	4	2	1	1	0	0.0	0.5	0	0
2912452	1866616	17	70	75	1	1	0	0.0	1.0714285714285714	0	0
993735	578564	45	4	47	1	1	0	0.0	11.75	0	0
561807	4154740	646	144	68	1	1	69	0.10681114551083591	0.4722222222222222	15	25
4154740	3193894	1352	68	28	1	1	22	0.016272189349112426	0.4117647058823529	3	3
3193894	407308	250	28	26	1	1	0	0.0	0.9285714285714286	1	0
4107348	3917372	59	41	120	1	1	0	0.0	2.926829268292683	4	0
1212029	4160706	101	3	7	1	1	0	0.0	2.3333333333333335	0	0
4653850	2380402	713	432	88	1	1	55	0.07713884992987377	0.2037037037037037	27	35
2380402	954394	244	88	1	1	1	0	0.0	0.011363636363636364	0	0
2702249	2935859	50	14	44	1	1	0	0.0	3.142857142857143	0	0
3142255	2417669	1935	835	18	1	1	0	0.0	0.02155688622754491	10	0
4645113	4429498	1195	143	77	1	1	18	0.01506276150627615	0.5384615384615384	8	6
4429498	4053740	765	77	38	1	1	0	0.0	0.4935064935064935	1	0
1365065	325344	272	73	13	1	1	0	0.0	0.1780821917808219	2	0
867154	1520120	234	90	99	1	1	0	0.0	1.1	12	0
1863920	2543659	283	54	19	1	1	0	0.0	0.35185185185185186	5	0
1330325	2051175	95	63	118	1	1	0	0.0	1.873015873015873	6	0
2581485	4097061	49	9	948	1	1	0	0.0	105.33333333333333	2	0
2955788	3483305	85	64	860	1	1	3	0.03529411764705882	13.4375	13	1
3483305	3819046	41	860	161	1	1	0	0.0	0.1872093023255814	9	0
4755546	4290418	349	124	15	1	1	0	0.0	0.12096774193548387	5	0
33945	769981	4	3	1	1	1	0	0.0	0.3333333333333333	0	0
1225856	4762204	20	1	2239	1	1	0	0.0	2239.0	0	0
4762204	2005245	4519	2239	60	1	1	0	0.0	0.026797677534613668	9	0
483088	1004884	29	6	28	1	1	0	0.0	4.666666666666667	0	0
985358	1381941	4	2	20	1	1	2	0.5	10.0	2	2
1381941	4467395	28	20	2084	1	1	10	0.35714285714285715	104.2	10	11
4467395	1353775	14576	2084	182	1	1	0	0.0	0.0873320537428023	39	0
4176545	4603305	69	15	31	1	1	32	0.463768115942029	2.066666666666667	18	6
4603305	286483	69	31	39	1	1	0	0.0	1.2580645161290323	14	0
3981914	4521434	360	93	101	1	1	15	0.041666666666666664	1.086021505376344	10	6
4521434	2399692	1016	101	24	1	1	0	0.0	0.2376237623762376	2	0
2077835	733772	78	5	26	1	1	0	0.0	5.2	0	0
1811974	208043	33	6	31	1	1	0	0.0	5.166666666666667	0	0
276263	1846410	1473	112	115	1	1	0	0.0	1.0267857142857142	19	0
4151915	2556160	3886	726	10	1	1	0	0.0	0.013774104683195593	1	0
2465230	1507117	663	88	48	1	1	0	0.0	0.5454545454545454	1	0
3689772	3286324	1170	97	14	1	1	0	0.0	0.14432989690721648	2	0
3740565	1634528	124	7	368	1	1	0	0.0	52.57142857142857	0	0
847110	2961176	103	41	55	1	1	0	0.0	1.3414634146341464	1	0
366980	3719126	497	114	48	1	1	13	0.026156941649899398	0.42105263157894735	12	9
3424598	3262452	341	30	15	1	1	0	0.0	0.5	10	0
716140	1865990	39	16	663	1	1	0	0.0	41.4375	1	0
1706967	415955	51	28	34	1	1	4	0.0784313725490196	1.2142857142857142	5	3
415955	683974	31	34	80	1	1	16	0.5161290322580645	2.3529411764705883	13	13
3602718	4223442	21	3	12	1	1	0	0.0	4.0	1	0
1628713	157426	35	13	3	1	1	0	0.0	0.23076923076923078	1	0
586691	900488	148	23	1	1	1	0	0.0	0.043478260869565216	0	0
577207	4413068	40	17	11	1	1	0	0.0	0.6470588235294118	3	0
3327370	1833504	142	18	274	1	1	0	0.0	15.222222222222221	6	0
4792065	1154341	162	81	27	1	1	0	0.0	0.3333333333333333	3	0
1809371	503255	100	47	28	1	1	0	0.0	0.5957446808510638	2	0
